Timestamp,Total_Host_CPU_%,Total_Host_Mem_MB,Ollama_CPU_%,Ollama_Mem_MB
2026-06-10T20:31:19.946122,17.6,13450.5,0.0,0.0
2026-06-10T20:31:50.048312,0.0,13423.9,0.0,0.0
2026-06-10T20:32:20.150295,388.8,13512.0,0.0,0.0
2026-06-10T20:32:50.252077,43.2,13500.5,0.0,0.0
2026-06-10T20:33:20.355503,48.0,13619.7,0.0,0.0
2026-06-10T20:33:50.457260,17.6,13427.3,0.0,0.0
2026-06-10T20:34:20.559363,33.6,13468.0,0.0,0.0
2026-06-10T20:34:50.661413,17.6,13455.0,0.0,0.0
2026-06-10T20:35:20.764286,172.8,13467.2,0.0,0.0
2026-06-10T20:35:50.865642,148.8,13460.3,0.0,0.0
2026-06-10T20:36:20.966692,81.6,13489.0,0.0,0.0
2026-06-10T20:36:51.068759,142.4,13486.3,0.0,0.0
2026-06-10T20:37:21.169814,169.6,13447.8,0.0,0.0
2026-06-10T20:37:51.271359,204.8,13471.0,0.0,0.0
2026-06-10T20:38:21.372754,132.8,13209.1,0.0,0.0
2026-06-10T20:38:51.474432,80.0,12979.5,0.0,0.0
2026-06-10T20:39:21.576249,14.4,13036.4,0.0,0.0
2026-06-10T20:39:51.678455,107.2,13170.2,0.0,0.0
2026-06-10T20:40:21.780447,12.8,13213.1,0.0,0.0
2026-06-10T20:40:51.882794,208.0,13222.8,0.0,0.0
2026-06-10T20:41:21.985018,0.0,13242.4,0.0,0.0
2026-06-10T20:41:52.088052,113.6,13232.7,0.0,0.0
2026-06-10T20:42:22.190549,33.6,13249.1,0.0,0.0
2026-06-10T20:42:52.292847,84.8,13266.1,0.0,0.0
2026-06-10T20:43:22.395228,44.8,13299.9,0.0,0.0
2026-06-10T20:43:52.497168,177.6,13293.0,0.0,0.0
2026-06-10T20:44:22.599112,251.2,13333.8,0.0,0.0
2026-06-10T20:44:52.701217,142.4,13342.2,0.0,0.0
2026-06-10T20:45:22.802991,132.8,13327.9,0.0,0.0
2026-06-10T20:45:52.904369,313.6,13327.1,0.0,0.0
2026-06-10T20:46:23.006484,188.8,13332.9,0.0,0.0
2026-06-10T20:46:53.108487,201.6,13334.0,0.0,0.0
2026-06-10T20:47:23.209861,107.2,13321.7,0.0,0.0
2026-06-10T20:47:53.311870,16.0,13317.4,0.0,0.0
2026-06-10T20:48:23.413962,92.8,13701.1,0.0,0.0
2026-06-10T20:48:53.516626,104.0,13509.8,0.0,0.0
2026-06-10T20:49:23.618651,203.2,13525.7,0.0,0.0
2026-06-10T20:49:53.720727,72.0,13525.7,0.0,0.0
2026-06-10T20:50:23.822842,56.0,13555.4,0.0,0.0
2026-06-10T20:50:53.925555,91.2,13574.5,0.0,0.0
